Datetime,ssrdc,ssrd,t2m
2023-01-09 08:30:00,179.32219,173.82439,
2023-01-09 08:45:00,231.24155,225.66945,
2023-01-09 09:00:00,283.1609,277.51453,
2023-01-09 09:15:00,334.44977,329.8955,
2023-01-09 09:30:00,385.73868,382.2765,
2023-01-09 09:45:00,437.0276,434.6575,
2023-01-09 10:00:00,488.31647,487.03848,
2023-01-09 10:15:00,528.94904,525.84985,
2023-01-09 10:30:00,569.58154,564.6612,
2023-01-09 10:45:00,610.2141,603.47253,
2023-01-09 11:00:00,650.8467,642.2839,
2023-01-09 11:15:00,676.40753,666.21704,
2023-01-09 11:30:00,701.9684,690.15027,
2023-01-09 11:45:00,727.5292,714.0835,
2023-01-09 12:00:00,753.09,738.01666,
2023-01-09 12:15:00,761.28894,747.65137,
2023-01-09 12:30:00,769.4879,757.28613,
2023-01-09 12:45:00,777.6869,766.92084,
2023-01-09 13:00:00,785.8858,776.55554,
2023-01-09 13:15:00,775.96735,768.70575,
2023-01-09 13:30:00,766.0488,760.85596,
2023-01-09 13:45:00,756.1304,753.00616,
2023-01-09 14:00:00,746.2119,745.1564,
2023-01-09 14:15:00,719.04956,720.28,
2023-01-09 14:30:00,691.8872,695.40375,
2023-01-09 14:45:00,664.72485,670.52747,
2023-01-09 15:00:00,637.5625,645.6511,
2023-01-09 15:15:00,595.7088,603.3773,
2023-01-09 15:30:00,553.8551,561.1035,
2023-01-09 15:45:00,512.00146,518.82965,
2023-01-09 16:00:00,470.14777,476.55585,
2023-01-09 16:15:00,418.34583,423.23953,
2023-01-09 16:30:00,366.54388,369.92322,
2023-01-09 16:45:00,314.74194,316.60687,
2023-01-09 17:00:00,262.94,263.29056,
2023-01-09 17:15:00,212.51111,212.3075,
2023-01-09 17:30:00,162.08223,161.32445,
2023-01-09 17:45:00,111.653336,110.34139,
2023-01-09 18:00:00,61.224445,59.358334,
2023-01-09 18:15:00,45.918335,44.51875,
2023-01-09 18:30:00,30.612223,29.679167,
2023-01-09 18:45:00,15.306111,14.839583,
2023-01-09 19:00:00,0.0,0.0,
2023-01-10 07:00:00,0.0,0.0,
2023-01-10 07:15:00,18.220304,11.420182,
2023-01-10 07:30:00,36.44061,22.840364,
2023-01-10 07:45:00,54.66091,34.260548,
2023-01-10 08:00:00,72.88122,45.68073,
2023-01-10 08:15:00,124.05345,76.14179,
2023-01-10 08:30:00,175.2257,106.60285,
2023-01-10 08:45:00,226.39792,137.06392,
2023-01-10 09:00:00,277.57016,167.52498,
2023-01-10 09:15:00,328.7707,224.50708,
2023-01-10 09:30:00,379.9712,281.4892,
2023-01-10 09:45:00,431.1717,338.47128,
2023-01-10 10:00:00,482.37222,395.4534,
2023-01-10 10:15:00,523.2626,442.7196,
2023-01-10 10:30:00,564.1529,489.98584,
2023-01-10 10:45:00,605.0433,537.252,
2023-01-10 11:00:00,645.9336,584.51825,
2023-01-10 11:15:00,671.5963,614.2269,
2023-01-10 11:30:00,697.25903,643.93555,
2023-01-10 11:45:00,722.92175,673.6442,
2023-01-10 12:00:00,748.5845,703.3529,
2023-01-10 12:15:00,756.82947,707.9338,
2023-01-10 12:30:00,765.07446,712.51465,
2023-01-10 12:45:00,773.31946,717.0955,
2023-01-10 13:00:00,781.56445,721.6764,
2023-01-10 13:15:00,771.63715,702.4524,
2023-01-10 13:30:00,761.70984,683.22833,
2023-01-10 13:45:00,751.7826,664.0043,
2023-01-10 14:00:00,741.8553,644.7803,
2023-01-10 14:15:00,715.17444,629.95374,
2023-01-10 14:30:00,688.49365,615.1272,
2023-01-10 14:45:00,661.8128,600.3007,
